gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TotalServices,ChargePerService,ChargesTenureRatio,TotalChargesExpected,ChargesGap,IsNewCustomer,IsLoyalCustomer,TenureScore,IsMonthToMonth,IsElectronicCheck,NoOnlineSecurity,NoTechSupport,HighRiskProfile,ChurnProbability,ActualChurn,RiskTier
1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,5832.65,6.0,11.792857142857143,1.1465277777777778,5861.05,28.400000000000546,0,1,4,0,1,0,0,0,0.03827769,0,Low Risk
1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2375.2,5.0,9.008333333333333,1.201111111111111,2378.2,3.0,0,0,3,0,0,0,0,0,0.037720952,0,Low Risk
1,0,1,0,11,1,0,2,1,1,1,1,1,1,1,1,3,20.55,184.95,1.0,10.275,1.7125000000000001,226.05,41.10000000000002,0,0,1,0,0,0,0,0,0.037456978,0,Low Risk
1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3,1.0,9.65,6.433333333333334,38.6,10.3,1,0,0,0,0,0,0,0,0.037420552,1,Low Risk
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,7679.65,7.0,13.5375,1.4835616438356165,7797.599999999999,117.94999999999982,0,1,4,0,0,0,0,0,0.037242558,0,Low Risk
1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,66.15,3199.0,4.0,13.23,1.3230000000000002,3241.3500000000004,42.350000000000364,0,1,4,0,0,1,0,0,0.03704859,0,Low Risk
1,0,0,0,50,0,1,0,2,0,0,2,0,0,1,1,3,35.4,1748.9,2.0,11.799999999999999,0.6941176470588235,1770.0,21.09999999999991,0,1,4,0,0,0,0,0,0.036893968,0,Low Risk
1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,1564.05,3.0,10.0625,0.9817073170731707,1610.0,45.950000000000045,0,0,3,0,0,0,0,0,0.036859732,0,Low Risk
1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4801.1,6.0,11.285714285714286,1.2950819672131149,4740.0,-61.100000000000364,0,1,4,0,0,0,0,0,0.03682118,0,Low Risk
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,19.05,326.65,1.0,9.525,1.1205882352941177,304.8,-21.849999999999966,0,0,2,0,0,0,0,0,0.036236014,0,Low Risk
1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,20.5,365.8,1.0,10.25,1.1388888888888888,348.5,-17.30000000000001,0,0,2,0,0,0,0,0,0.036057323,0,Low Risk
1,0,1,1,60,1,0,0,2,2,2,2,0,0,1,1,0,65.85,3928.3,5.0,10.975,1.0795081967213114,3950.9999999999995,22.699999999999363,0,1,4,0,0,0,0,0,0.0358566,0,Low Risk
1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,19.45,165.35,1.0,9.725,2.43125,136.15,-29.19999999999999,0,0,1,0,0,0,0,0,0.035583176,0,Low Risk
0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,3399.85,3.0,13.4625,0.8284615384615385,3446.4,46.55000000000018,0,1,4,0,0,1,1,0,0.03533968,0,Low Risk
0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1885.15,3.0,13.75,1.5714285714285714,1870.0,-15.150000000000091,0,0,3,0,0,0,1,0,0.035050523,0,Low Risk
0,0,0,0,68,1,0,0,2,0,2,0,0,0,1,1,1,54.45,3674.95,3.0,13.6125,0.7891304347826087,3702.6000000000004,27.650000000000546,0,1,4,0,0,0,1,0,0.0348512,0,Low Risk
0,0,1,0,66,1,2,0,2,2,2,0,0,0,2,0,0,66.9,4370.25,5.0,11.15,0.9985074626865672,4415.400000000001,45.150000000000546,0,1,4,0,0,0,1,0,0.03468177,0,Low Risk
1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,5502.55,7.0,9.93125,1.135,5482.05,-20.5,0,1,4,0,0,0,0,0,0.03437768,0,Low Risk
1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,417.5,1.0,10.325,0.9833333333333333,413.0,-4.5,0,0,2,0,0,0,0,0,0.034328684,0,Low Risk
1,0,0,1,53,1,0,0,2,2,0,2,0,0,1,0,1,62.85,3419.5,4.0,12.57,1.163888888888889,3331.05,-88.44999999999982,0,1,4,0,0,0,0,0,0.03408364,0,Low Risk
1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1240.8,1.0,9.675,0.28880597014925374,1277.1000000000001,36.30000000000018,0,1,4,0,0,0,0,0,0.03405047,0,Low Risk
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,2.0,8.299999999999999,0.48823529411764705,1245.0,49.75,0,1,4,0,0,0,0,0,0.0340423,0,Low Risk
1,0,1,1,10,1,0,2,1,1,1,1,1,1,1,0,3,20.45,242.4,1.0,10.225,1.8590909090909091,204.5,-37.900000000000006,0,0,1,0,0,0,0,0,0.03371677,0,Low Risk
0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,5327.25,4.0,17.36,1.3353846153846154,5555.2,227.94999999999982,0,1,4,1,0,0,0,0,0.0330973,0,Low Risk
0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,1007.9,1.0,9.775,0.36203703703703705,1036.15,28.250000000000114,0,1,4,0,0,0,0,0,0.0329909,0,Low Risk
1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,7.0,13.2,1.4465753424657533,7603.2,21.699999999999818,0,1,4,0,0,0,0,0,0.03297582,0,Low Risk
0,0,1,1,56,1,2,0,2,0,0,0,2,0,1,0,0,65.2,3512.15,4.0,13.040000000000001,1.143859649122807,3651.2000000000003,139.05000000000018,0,1,4,0,0,0,1,0,0.032734867,0,Low Risk
0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5,1.0,9.95,0.7959999999999999,477.59999999999997,-55.900000000000034,0,0,2,0,0,0,0,0,0.03242669,0,Low Risk
0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3913.3,4.0,14.02,1.2086206896551723,3995.7,82.39999999999964,0,1,4,0,0,0,1,0,0.032193054,1,Low Risk
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,0,1,84.45,5899.85,7.0,10.55625,1.156849315068493,6080.400000000001,180.55000000000018,0,1,4,0,0,0,1,0,0.03182241,0,Low Risk
1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,3.0,13.8125,0.9866071428571429,3038.75,-81.15000000000009,0,1,4,0,0,1,0,0,0.03179968,0,Low Risk
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,1.0,9.85,1.3133333333333332,275.8,12.150000000000034,0,0,2,0,0,0,0,0,0.031451825,0,Low Risk
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,3,18.95,185.6,1.0,9.475,1.895,170.54999999999998,-15.050000000000011,0,0,1,1,0,0,0,0,0.030532666,1,Low Risk
0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,5611.75,5.0,16.2,1.5934426229508196,5832.0,220.25,0,1,4,0,1,0,0,0,0.030128302,0,Low Risk
1,0,0,0,58,1,0,0,0,2,2,2,2,0,2,0,0,70.1,4048.95,5.0,11.683333333333332,1.1881355932203388,4065.7999999999997,16.84999999999991,0,1,4,0,0,1,0,0,0.030127537,0,Low Risk
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3883.3,5.0,11.65,1.270909090909091,3774.6000000000004,-108.69999999999982,0,1,4,1,0,0,0,0,0.030062864,0,Low Risk
1,0,1,1,62,1,2,2,1,1,1,1,1,1,2,1,0,24.25,1424.6,2.0,8.083333333333334,0.38492063492063494,1503.5,78.90000000000009,0,1,4,0,0,0,0,0,0.03005339,0,Low Risk
1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,5567.55,7.0,10.15625,1.25,5200.0,-367.5500000000002,0,1,4,0,1,0,0,0,0.029688528,0,Low Risk
0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.7,94.45,1.0,9.85,2.814285714285714,118.19999999999999,23.749999999999986,1,0,0,0,0,0,0,0,0.029249812,0,Low Risk
1,0,1,1,25,1,2,2,1,1,1,1,1,1,2,0,1,25.5,630.6,2.0,8.5,0.9807692307692307,637.5,6.899999999999977,0,0,3,0,0,0,0,0,0.02889555,0,Low Risk
1,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,1,20.85,467.5,1.0,10.425,1.0425,396.15000000000003,-71.34999999999997,0,0,2,0,0,0,0,0,0.028815415,0,Low Risk
1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,5329.0,5.0,12.241666666666667,1.0061643835616438,5288.400000000001,-40.599999999999454,0,1,4,0,0,1,1,0,0.028643707,0,Low Risk
0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,82.5,5215.1,7.0,10.3125,1.25,5362.5,147.39999999999964,0,1,4,0,0,0,0,0,0.028511053,0,Low Risk
1,0,1,0,61,1,2,0,2,2,2,2,0,2,2,1,0,80.8,4860.85,7.0,10.1,1.303225806451613,4928.8,67.94999999999982,0,1,4,0,0,0,0,0,0.028455239,0,Low Risk
1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,5.0,16.275000000000002,1.3562500000000002,6933.150000000001,245.30000000000018,0,1,4,0,0,0,0,0,0.028371954,0,Low Risk
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,7576.7,7.0,13.43125,1.4719178082191782,7736.400000000001,159.70000000000073,0,1,4,0,0,0,0,0,0.028270027,0,Low Risk
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,26.1,980.35,2.0,8.700000000000001,0.7457142857142858,887.4000000000001,-92.94999999999993,0,0,3,0,0,0,0,0,0.028059341,0,Low Risk
1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,20.4,1090.6,1.0,10.2,0.3709090909090909,1101.6,11.0,0,1,4,0,0,0,0,0,0.028013032,0,Low Risk
0,0,0,0,48,1,2,2,1,1,1,1,1,1,1,0,0,24.55,1203.95,2.0,8.183333333333334,0.5010204081632653,1178.4,-25.549999999999955,0,1,3,0,0,0,0,0,0.027898906,0,Low Risk
0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,1079.45,1.0,10.05,0.3654545454545455,1085.4,5.9500000000000455,0,1,4,0,0,0,0,0,0.027517272,0,Low Risk
0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,184.4,1.0,10.05,1.8272727272727274,201.0,16.599999999999994,0,0,1,0,0,0,0,0,0.027271524,0,Low Risk
0,0,0,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,270.6,1.0,9.825,1.228125,294.75,24.149999999999977,0,0,2,0,0,0,0,0,0.026921391,0,Low Risk
1,1,0,0,64,1,0,2,1,1,1,1,1,1,2,1,0,20.05,1198.05,1.0,10.025,0.30846153846153845,1283.2,85.15000000000009,0,1,4,0,0,0,0,0,0.026834,0,Low Risk
1,0,1,1,35,1,2,0,2,2,2,2,0,0,2,1,1,69.15,2490.15,6.0,9.87857142857143,1.9208333333333334,2420.25,-69.90000000000009,0,0,3,0,0,0,0,0,0.02661076,0,Low Risk
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,69.25,1.0,9.725,4.8625,58.349999999999994,-10.900000000000006,1,0,0,0,0,0,0,0,0.026509264,0,Low Risk
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,1.0,9.85,0.9380952380952381,394.0,-25.399999999999977,0,0,2,0,0,0,0,0,0.026439967,0,Low Risk
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3838.2,3.0,13.55,0.7970588235294118,3631.4,-206.79999999999973,0,1,4,0,0,0,1,0,0.026319725,0,Low Risk
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,1,113.15,7993.3,8.0,12.572222222222223,1.5715277777777779,8033.650000000001,40.350000000000364,0,1,4,0,0,0,0,0,0.025760189,0,Low Risk
1,0,1,1,72,1,2,1,2,2,0,2,2,2,2,1,1,107.7,7919.8,7.0,13.4625,1.4753424657534246,7754.400000000001,-165.39999999999964,0,1,4,0,0,0,0,0,0.025639204,0,Low Risk
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,161.65,1.0,10.425,2.316666666666667,166.8,5.150000000000006,0,0,1,0,0,0,0,0,0.025546577,0,Low Risk
1,0,0,1,62,1,0,0,2,2,0,0,0,0,1,0,0,56.15,3487.95,3.0,14.0375,0.8912698412698412,3481.2999999999997,-6.650000000000091,0,1,4,0,0,0,1,0,0.02540158,0,Low Risk
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,110.75,7751.7,7.0,13.84375,1.5171232876712328,7974.0,222.30000000000018,0,1,4,0,1,0,1,0,0.025081415,0,Low Risk
1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,1390.85,3.0,10.1375,1.0671052631578946,1500.35,109.5,0,0,3,0,0,0,0,0,0.02413939,0,Low Risk
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,4577.9,5.0,11.15,0.9557142857142858,4616.1,38.20000000000073,0,1,4,0,0,0,0,0,0.024010036,0,Low Risk
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1110.05,1.0,9.95,0.36851851851851847,1054.6999999999998,-55.350000000000136,0,1,4,0,0,0,0,0,0.02370718,0,Low Risk
1,0,1,1,38,1,2,0,2,0,2,2,2,2,2,1,0,85.4,3297.0,7.0,10.675,2.18974358974359,3245.2000000000003,-51.79999999999973,0,0,3,0,0,0,0,0,0.023656154,0,Low Risk
1,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.8,635.9,1.0,10.4,0.5942857142857143,707.2,71.30000000000007,0,0,3,1,0,0,0,0,0.02336694,0,Low Risk
1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,1,3,19.8,572.2,1.0,9.9,0.66,574.2,2.0,0,0,3,0,0,0,0,0,0.023340484,0,Low Risk
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,6.0,11.464285714285714,11.464285714285714,481.5,-11.899999999999977,1,0,0,0,0,0,0,0,0.023251604,0,Low Risk
1,0,0,1,27,1,0,2,1,1,1,1,1,1,0,0,3,19.15,537.35,1.0,9.575,0.6839285714285713,517.05,-20.300000000000068,0,0,3,1,0,0,0,0,0.023182074,0,Low Risk
0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,1.0,9.95,0.34310344827586203,1134.3,18.700000000000045,0,1,4,0,0,0,0,0,0.02305291,0,Low Risk
0,0,1,0,63,1,0,1,2,0,2,0,0,0,1,1,1,81.15,5224.5,3.0,20.2875,1.26796875,5112.450000000001,-112.04999999999927,0,1,4,0,0,0,1,0,0.02293191,0,Low Risk
0,0,1,0,71,1,2,0,0,0,2,2,2,2,2,1,0,80.45,5662.25,6.0,11.492857142857144,1.1173611111111112,5711.95,49.69999999999982,0,1,4,0,0,1,0,0,0.022819286,0,Low Risk
0,0,1,1,70,0,1,0,0,2,2,2,2,2,1,1,0,58.4,4113.15,5.0,9.733333333333333,0.8225352112676056,4088.0,-25.149999999999636,0,1,4,0,0,1,0,0,0.022777934,0,Low Risk
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,5.0,10.049999999999999,0.8739130434782608,4100.4,-8.600000000000364,0,1,4,0,0,1,0,0,0.022771424,0,Low Risk
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,8.0,9.794444444444444,1.277536231884058,5994.200000000001,-154.2499999999991,0,1,4,0,1,0,0,0,0.02255605,0,Low Risk
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,7.0,10.66875,1.2192857142857143,5889.15,-8.25,0,1,4,0,0,0,0,0,0.022133203,0,Low Risk
0,0,1,0,46,1,0,0,0,2,0,2,2,0,2,1,1,64.2,3009.5,4.0,12.84,1.3659574468085107,2953.2000000000003,-56.29999999999973,0,0,3,0,0,1,0,0,0.022089988,0,Low Risk
0,0,0,0,70,1,2,0,2,2,2,0,2,2,2,0,3,84.7,5991.05,7.0,10.5875,1.1929577464788732,5929.0,-62.05000000000018,0,1,4,0,0,0,1,0,0.022006592,0,Low Risk
0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,7.0,10.65625,1.2536764705882353,5711.75,-2.449999999999818,0,1,4,0,0,0,0,0,0.021973202,0,Low Risk
0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,64.55,4504.9,6.0,9.221428571428572,0.9091549295774648,4518.5,13.600000000000364,0,1,4,0,0,0,0,0,0.021898987,0,Low Risk
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,8100.25,8.0,12.733333333333333,1.5916666666666666,8136.599999999999,36.349999999999454,0,1,4,0,0,0,0,0,0.021812873,0,Low Risk
0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,7746.7,7.0,13.7625,1.5082191780821916,7927.2,180.5,0,1,4,0,0,0,0,0,0.021667307,0,Low Risk
1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,938.95,1.0,10.175,0.3990196078431373,1017.5000000000001,78.55000000000007,0,1,4,0,0,0,0,0,0.021623738,0,Low Risk
0,0,0,1,34,1,0,0,2,0,2,2,2,0,2,0,1,67.65,2339.3,5.0,11.275,1.932857142857143,2300.1000000000004,-39.19999999999982,0,0,3,0,0,0,0,0,0.021592544,0,Low Risk
1,0,1,0,46,0,1,0,2,0,2,2,0,0,2,0,1,40.4,1842.7,3.0,10.1,0.8595744680851064,1858.3999999999999,15.699999999999818,0,0,3,0,0,0,0,0,0.021583883,0,Low Risk
1,0,1,0,61,0,1,0,2,0,2,2,2,2,2,1,3,62.15,3778.85,5.0,10.358333333333333,1.0024193548387097,3791.15,12.300000000000182,0,1,4,0,0,0,0,0,0.021560282,0,Low Risk
0,0,0,1,24,1,0,2,1,1,1,1,1,1,1,0,0,21.05,531.55,1.0,10.525,0.8420000000000001,505.20000000000005,-26.34999999999991,0,0,2,0,0,0,0,0,0.021525694,0,Low Risk
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,1.0,9.675,0.36509433962264154,1006.2,-25.5,0,1,4,0,0,0,0,0,0.021439396,0,Low Risk
0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,5.0,12.408333333333333,1.489,3648.05,-73.84999999999991,0,1,4,0,0,1,0,0,0.021109166,0,Low Risk
0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,91.1,2198.3,8.0,10.122222222222222,3.795833333333333,2095.2999999999997,-103.00000000000045,0,0,2,0,0,0,0,0,0.021017004,0,Low Risk
0,0,0,0,50,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1023.95,1.0,9.7,0.3803921568627451,969.9999999999999,-53.95000000000016,0,1,4,0,0,0,0,0,0.020717688,0,Low Risk
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85,1.0,9.775,1.0861111111111112,332.35,51.5,0,0,2,0,0,0,0,0,0.020619148,0,Low Risk
0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,1,3,18.7,383.65,1.0,9.35,0.7192307692307692,467.5,83.85000000000002,0,0,3,0,0,0,0,0,0.020368882,0,Low Risk
1,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,20.35,697.65,1.0,10.175,0.5355263157894737,752.95,55.30000000000007,0,0,3,1,0,0,0,0,0.020314457,0,Low Risk
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.9,505.45,1.0,9.95,0.7653846153846153,497.49999999999994,-7.9500000000000455,0,0,3,0,1,0,0,0,0.020169599,0,Low Risk
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,370.5,1.0,10.05,1.0578947368421054,361.8,-8.699999999999989,0,0,2,0,0,0,0,0,0.02001044,0,Low Risk
1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1253.8,1.0,9.85,0.29402985074626864,1300.2,46.40000000000009,0,1,4,0,0,0,0,0,0.01952201,0,Low Risk
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,114.0,8093.15,8.0,12.666666666666666,1.5616438356164384,8208.0,114.85000000000036,0,1,4,0,1,0,0,0,0.01937307,0,Low Risk
1,0,0,1,3,1,2,2,1,1,1,1,1,1,2,1,3,26.4,121.25,2.0,8.799999999999999,6.6,79.19999999999999,-42.05000000000001,1,0,0,0,0,0,0,0,0.01930295,0,Low Risk
0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,0,19.25,679.8,1.0,9.625,0.5202702702702703,693.0,13.200000000000045,0,0,3,0,0,0,0,0,0.01912138,0,Low Risk
0,0,0,1,25,0,1,0,2,0,0,2,0,0,2,0,0,35.05,844.45,2.0,11.683333333333332,1.348076923076923,876.2499999999999,31.79999999999984,0,0,3,0,0,0,0,0,0.019050026,0,Low Risk
0,0,1,0,64,1,0,0,2,2,2,2,0,2,2,1,3,74.35,4759.55,6.0,10.62142857142857,1.1438461538461537,4758.4,-1.1500000000005457,0,1,4,0,0,0,0,0,0.018938523,0,Low Risk
1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,86.1,5215.25,7.0,10.7625,1.3666666666666665,5338.2,122.94999999999982,0,1,4,0,1,0,0,0,0.018905792,0,Low Risk
0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1119.9,1.0,9.9,0.3473684210526316,1108.8,-11.100000000000136,0,1,4,0,0,0,0,0,0.018846016,0,Low Risk
1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3958.25,6.0,10.557142857142859,1.3685185185185187,3916.7000000000003,-41.54999999999973,0,1,4,0,0,1,0,0,0.018682834,0,Low Risk
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1160.45,2.0,8.183333333333334,0.5114583333333333,1153.8500000000001,-6.599999999999909,0,0,3,0,0,0,0,0,0.01858366,0,Low Risk
1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,6075.9,8.0,10.18888888888889,1.3686567164179104,6052.2,-23.699999999999818,0,1,4,0,0,0,0,0,0.018523568,0,Low Risk
1,0,1,1,70,0,1,0,2,0,2,2,2,2,2,0,0,59.5,4144.8,5.0,9.916666666666666,0.8380281690140845,4165.0,20.199999999999818,0,1,4,0,0,0,0,0,0.018396247,0,Low Risk
1,0,1,1,20,1,0,2,1,1,1,1,1,1,2,0,3,20.05,400.0,1.0,10.025,0.9547619047619048,401.0,1.0,0,0,2,0,0,0,0,0,0.018176684,0,Low Risk
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,1.0,9.95,3.9799999999999995,79.6,2.9499999999999886,1,0,0,0,0,0,0,0,0.018150592,0,Low Risk
0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,1.0,10.0,0.6666666666666666,580.0,39.950000000000045,0,0,3,0,1,0,0,0,0.017951686,0,Low Risk
1,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,25.25,566.5,2.0,8.416666666666666,1.0978260869565217,555.5,-11.0,0,0,2,0,0,0,0,0,0.017879676,0,Low Risk
0,0,1,0,67,1,2,0,2,2,2,0,0,0,2,0,3,65.65,4322.85,5.0,10.941666666666668,0.9654411764705884,4398.55,75.69999999999982,0,1,4,0,0,0,1,0,0.0178497,0,Low Risk
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,5950.2,7.0,10.80625,1.217605633802817,6051.5,101.30000000000018,0,1,4,0,0,0,0,0,0.017798519,0,Low Risk
1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,4318.35,8.0,10.055555555555555,1.8854166666666667,4253.5,-64.85000000000036,0,0,3,0,0,0,0,0,0.017767612,0,Low Risk
0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,20.1,682.1,1.0,10.05,0.5742857142857143,683.4000000000001,1.3000000000000682,0,0,3,0,0,0,0,0,0.017700944,0,Low Risk
0,0,1,1,70,1,2,0,2,0,0,2,2,2,2,1,0,80.6,5460.2,6.0,11.514285714285714,1.1352112676056336,5642.0,181.80000000000018,0,1,4,0,0,0,0,0,0.017687129,0,Low Risk
0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,4003.0,5.0,11.641666666666666,1.204310344827586,3981.45,-21.550000000000182,0,1,4,0,0,0,0,0,0.017654566,0,Low Risk
1,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1123.15,1.0,10.375,0.3577586206896552,1182.75,59.59999999999991,0,1,4,0,0,0,0,0,0.017426392,0,Low Risk
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,7854.9,7.0,13.6875,1.5,7884.0,29.100000000000364,0,1,4,0,0,0,0,0,0.017403074,0,Low Risk
1,1,1,0,71,1,0,0,2,2,0,2,2,0,1,1,0,71.0,5012.1,5.0,11.833333333333334,0.9861111111111112,5041.0,28.899999999999636,0,1,4,0,0,0,0,0,0.017225914,0,Low Risk
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,8.0,12.672222222222222,1.5623287671232877,8211.6,-256.60000000000036,0,1,4,0,0,0,0,0,0.017207244,0,Low Risk
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45,8.0,13.194444444444445,1.6267123287671232,8550.0,-122.45000000000073,0,1,4,0,0,0,0,0,0.016882142,0,Low Risk
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,5.0,10.466666666666667,1.6526315789473685,2323.6,44.84999999999991,0,0,3,0,0,0,0,0,0.01677354,0,Low Risk
0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,1183.2,5.0,8.858333333333333,2.415909090909091,1116.1499999999999,-67.05000000000018,0,0,2,0,0,0,0,0,0.016713548,0,Low Risk
0,0,1,1,62,1,0,0,2,0,2,0,0,0,1,0,1,54.75,3425.35,3.0,13.6875,0.8690476190476191,3394.5,-30.84999999999991,0,1,4,0,0,0,1,0,0.01667488,0,Low Risk
1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,3.0,13.6625,1.1880434782608695,2459.25,-94.44999999999982,0,0,3,0,0,0,0,0,0.01654509,0,Low Risk
0,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,1,20.9,202.3,1.0,10.45,1.7416666666666665,229.89999999999998,27.599999999999966,0,0,1,0,0,0,0,0,0.016378917,0,Low Risk
0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,1.0,10.325,0.59,702.0999999999999,-14.300000000000068,0,0,3,1,0,0,0,0,0.0162892,0,Low Risk
0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,6367.2,8.0,9.972222222222221,1.2640845070422535,6282.5,-84.69999999999982,0,1,4,0,0,0,0,0,0.016208597,0,Low Risk
